id	frequency	board	fill	hasQR
0f4912631784c7507b2c0a60d480cb2d	3615	Bb,Rw,Nb,Qb,Kw,Pb,Nw,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Kw,Nw,,,,,,,Pb,Bb,,,,,,,Nw,Kw,,,,,,,Bw,Pw,,,,,,,Kb,Nw,Nb,Bw,Kw,Pw,Rw,Bb,Kw	lightRed	0
0f5419e55e419cfb7913e9eeac07c47e	1396	Qb,Kb,Rb,Nb,Qw,Kw,Rw,Qw,Pb,,,,,,,Pb,Rw,,,,,,,Qb,Bw,,,,,,,Bw,Qb,,,,,,,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Qw,Rw,Pw,Rb,Bb,Qw,Pb,Rw,Bb	darkRed	0
0f55d901a40fdac4b2822265c49e3270	2049	Pw,Pw,Kw,Bw,Rw,Pw,Kw,Kw,Kw,,,,,,,Nw,Nw,,,,,,,Rw,Rw,,,Pw,Pw,,,Pw,Qw,,,Pw,Pw,,,Kw,Qw,,,,,,,Bw,Nw,,,,,,,Rw,Kb,Rw,Nw,Kw,Kw,Rw,Nw,Bw	lightRed	0
0f6343c89f25541818075419cb2c1793	311	Kw,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Kb,,,,,,,Rw,Rb,,,,,,,Rw,Nw,,,,,,,Rw,Qb,,,,,,,Rw,Kw,,,,,,,Rw,Rw,,,,,,,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	lightGray	0
0f722c89a34537b7c249cf431977dc2d	2936	Rw,Pb,Rw,Bb,Qw,Pw,Rb,Qw,Nb,,,,,,,Qb,Pw,,,,,,,Pb,Qw,,,,,,,Nw,Bb,,,,,,,Bb,Nw,,,,,,,Qw,Pb,,,,,,,Pw,Kb,Kw,Bb,Rw,Pb,Qb,Bw,Qb	lightGray	0
0f8106629f854f2ce54141eccb2a9690	1338	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Rw,Nw,,,,,,,Qw,Rb,,,,,,,Bb,Kb,,,Bw,Bw,,,Rw,Qw,,,Bw,Bw,,,Pb,Nb,,,,,,,Qb,Rw,,,,,,,Bw,Nb,Pw,Qw,Bb,Rw,Pb,Qb,Qb	lightRed	0
0f8a5780ae17cc243e122a6f1831d875	1946	Rw,Pw,Qw,Bw,Rb,Pb,Qb,Qb,Rw,,,,,,,Pw,Rw,,,,,,,Rb,Rw,,,Rb,Rb,,,Bw,Rw,,,Rb,Rb,,,Qb,Rw,,,,,,,Pb,Rw,,,,,,,Rw,Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb	lightRed	1
0f8fecdf5c4ef19df34b08ef9d35d72b	3607	Qb,Pb,Kb,Bb,Nw,Pw,Kw,Bb,Bw,,,,,,,Kb,Rb,,,,,,,Rb,Pb,,,,,,,Nb,Qb,,,,,,,Qw,Bb,,,,,,,Kw,Rw,,,,,,,Rw,Qw,Rb,Nw,Qw,Kb,Rw,Nb,Nb	lightRed	0
0f92e4da426a5662d80cbdf1749d4c10	55	Nb,Pw,Qw,Bb,Rw,Pb,Qb,Qb,Rb,,,,,,,Bw,Bw,,,,,,,Kb,Qb,,,Pw,Pw,,,Pb,Kw,,,Pw,Pw,,,Nw,Rw,,,,,,,Bb,Nb,,,,,,,Kw,Rw,Pw,Qw,Bw,Rb,Pb,Qb,Kw	darkRed	0
0f95e1728d56d8108ebb718a871d3f72	1584	Pw,Qb,Nw,Pw,Kw,Bw,Nb,Bb,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qw,,,,,,,Qb,Pw,,,,,,,Kw,Rw,,,,,,,Rw,Bb,,,,,,,Nb,Qb,Kb,Bw,Nb,Pw,Kw,Bb,Nw	darkRed	0
0facb8827a504016f509918a185eb3d6	3461	Rb,Rw,Pb,Qb,Bw,Rb,Pw,Nb,Bw,,,,,,,Nb,Kb,,,,,,,Bw,Pw,,,Bb,Bb,,,Kw,Nb,,,Bb,Bb,,,Pw,Bb,,,,,,,Rw,Kw,,,,,,,Bb,Bw,Nw,Pb,Kb,Bw,Rb,Pw,Bb	lightRed	0
0fadf6d38c5c7c53ca654917d87e4f17	1693	Rw,Bb,Kw,Pb,Nw,Bw,Qb,Rw,Rb,,,,,,,Pb,Bw,,,,,,,Rw,Qb,,,,,,,Bw,Pb,,,,,,,Qb,Rw,,,,,,,Pw,Bb,,,,,,,Rb,Bw,Bb,Nw,Pw,Qw,Bw,Rb,Bw	lightGray	0
0fae55df2f1011cbf85c47ee7111f5d6	1505	Rb,Pw,Qw,Bb,Rw,Pb,Qb,Kw,Pw,,,,,,,Nw,Nb,,,,,,,Rb,Bw,,,,,,,Pw,Kb,,,,,,,Qw,Rb,,,,,,,Nb,Nw,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Rb,Bw,Nb	darkGray	0
0fd0cefea2c9c956d90bcd3e65708c50	3264	Rb,Bb,Rw,Pw,Qw,Bw,Rb,Rb,Kw,,,,,,,Pw,Bb,,,,,,,Kw,Nb,,,,,,,Bb,Pw,,,,,,,Nw,Kb,,,,,,,Pb,Bw,,,,,,,Kb,Qb,Kb,Rb,Nb,Qw,Kw,Rw,Rw	darkGray	0
0fd1f3f6180383db3835004f0e50e463	3292	Qb,Kb,Bw,Nb,Pw,Kw,Bb,Bb,Nw,,,,,,,Kb,Qb,,,,,,,Qw,Kw,,,Nw,Nw,,,Nb,Rw,,,Nw,Nw,,,Rw,Nb,,,,,,,Pb,Qw,,,,,,,Qb,Pb,Kw,Bb,Nb,Pw,Kb,Bw,Nb	darkRed	0
0fd32d0966f47e5b98bd7a4df0c45695	2979	Nb,Qb,Kw,Rw,Nb,Qw,Kb,Rb,Pb,,,,,,,Rb,Qb,,,,,,,Nw,Bw,,,Pw,Pw,,,Qw,Rb,,,Pw,Pw,,,Kb,Pw,,,,,,,Rw,Kw,,,,,,,Nb,Pb,Qb,Nw,Rb,Kb,Qw,Nb,Rw	lightGray	0
0fdf0fe634a1d93d9901d2cf2d47ed7a	3162	Bw,Qb,Nw,Rb,Kb,Qw,Bb,Rb,Bb,,,,,,,Nw,Kw,,,,,,,Qb,Pb,,,,,,,Kw,Nw,,,,,,,Rw,Bw,,,,,,,Nb,Qb,,,,,,,Qw,Qw,Rw,Nb,Qw,Kb,Rb,Nw,Bb	darkGray	0
0fe1a921fc9bd9e1cd0c639535140be5	3744	Nw,Kw,Pw,Nb,Bw,Kb,Rb,Bw,Pw,,,,,,,Rb,Nb,,,,,,,Nw,Bb,,,Bw,Bw,,,Qw,Kw,,,Bw,Bw,,,Kb,Pb,,,,,,,Rw,Nw,,,,,,,Nb,Pw,Kw,Qb,Nw,Rb,Kb,Qw,Kb	darkGray	0
0fe52857e489f37f65ecec0c5c801981	3037	Rw,Pb,Kb,Bw,Nb,Pw,Kw,Pw,Kw,,,,,,,Rb,Pw,,,,,,,Kb,Rw,,,,,,,Qb,Bb,,,,,,,Pw,Qb,,,,,,,Rw,Pb,,,,,,,Kw,Qb,Pw,Kw,Bw,Nb,Pb,Kb,Pb	lightRed	0
0fed4a725abbdde52ff0ab6e7ac7c797	1951	Pb,Nb,Pw,Kb,Bw,Nw,Pb,Kb,Qw,,,,,,,Rw,Nb,,,,,,,Pb,Rw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,,,,,,,Rb,Nw,,,,,,,Pw,Kb,Bb,Kw,Pb,Nw,Qw,Kb,Nb	darkGray	0
0feec8ac40dd0a4aa841317707c60456	266	Rb,Rb,Bw,Kw,Pw,Nw,Bb,Bw,Kw,,,,,,,Pw,Rw,,,,,,,Nb,Nw,,,Bb,Bb,,,Bw,Qb,,,Bb,Bb,,,Kb,Kb,,,,,,,Rb,Rb,,,,,,,Nw,Nb,Kb,Qw,Nw,Rb,Kw,Qb,Rw	lightGray	0
0ff1952a373895fdec6617b660929020	2498	Bb,Bw,Qb,Pw,Rb,Bb,Qw,Kw,Kb,,,,,,,Pb,Rb,,,,,,,Rw,Nw,,,Pb,Pb,,,Bb,Qb,,,Pb,Pb,,,Qw,Kw,,,,,,,Pw,Rw,,,,,,,Rb,Nw,Kb,Pb,Nb,Bw,Kw,Pw,Bw	darkRed	0
0ff5d4c6eeca180194eacd973dbb6b70	3978	Rw,Rw,Bb,Qw,Kb,Rb,Bw,Rb,Rb,,,,,,,Nw,Pw,,,,,,,Bb,Qb,,,,,,,Qw,Bw,,,,,,,Pw,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Rb,Kb,Rb,Nw,Qb,Kw,Rw,Nb	darkRed	0
1002560e5307c547de88f92958f27696	1368	Nb,Kw,Bb,Nb,Pw,Kb,Qw,Nw,Bw,,,,,,,Rw,Rb,,,,,,,Kw,Pb,,,Pw,Pw,,,Qb,Qb,,,Pw,Pw,,,Nw,Bb,,,,,,,Rb,Rw,,,,,,,Kb,Qw,Nb,Pw,Kb,Bw,Rw,Pb,Pb	lightRed	0
100ece92b848886d45d365f3db606c03	2882	Nw,Qb,Bw,Rw,Pb,Qw,Bb,Bb,Nb,,,,,,,Bb,Rw,,,,,,,Nw,Kb,,,Pb,Pb,,,Pw,Qw,,,Pb,Pb,,,Kw,Nw,,,,,,,Bw,Rb,,,,,,,Nb,Bw,Bb,Qw,Pw,Rb,Bw,Kb,Bw	lightRed	0
10217ea67f18ee694a72e497a26dc065	2987	Bb,Kb,Qw,Nw,Rb,Kw,Qb,Bb,Rw,,,,,,,Bw,Pb,,,,,,,Qb,Qw,,,,,,,Pb,Bb,,,,,,,Rw,Rb,,,,,,,Bb,Pw,,,,,,,Qw,Qw,Rb,Bw,Qb,Pb,Rw,Bb,Kw	lightGray	0
10300afe9931106a76bb9f5456114727	2255	Rb,Pb,Qb,Bw,Rb,Kb,Qw,Pw,Rb,,,,,,,Kw,Bw,,,,,,,Qb,Qb,,,,,,,Nb,Pb,,,,,,,Rw,Rw,,,,,,,Kb,Bb,,,,,,,Qw,Qb,Qb,Pb,Rw,Bb,Qw,Pw,Rw	darkGray	0
1073363f84d45bc88058992a150b3305	364	Bb,Pw,Qw,Bb,Rw,Pb,Qb,Nw,Pw,,,,,,,Bb,Kw,,,,,,,Kw,Bb,,,Rb,Rb,,,Pw,Nw,,,Rb,Rb,,,Nb,Pb,,,,,,,Bw,Kb,,,,,,,Kb,Nw,Kw,Bb,Nw,Rb,Kb,Bw,Pw	darkRed	1
107e7e754444873e995828db8df3e201	3385	Bb,Kw,Pw,Nb,Bw,Kb,Pb,Bb,Nw,,,,,,,Pw,Nb,,,,,,,Nb,Bw,,,Qb,Qb,,,Bw,Kb,,,Qb,Qb,,,Kb,Pb,,,,,,,Pb,Nw,,,,,,,Nw,Rw,Bb,Nw,Pw,Kw,Bw,Nb,Qw	lightRed	0
108cbf4379c6302982d24a96688960a0	185	Kw,Qb,Kw,Rw,Nb,Qw,Pw,Kw,Qw,,,,,,,Bb,Nb,,,,,,,Qw,Pb,,,,,,,Pw,Kb,,,,,,,Rb,Qb,,,,,,,Bw,Nw,,,,,,,Kb,Qw,Pw,Kw,Bw,Nb,Pb,Qb,Pb	darkGray	0
109d8cc52094cbb7207ed7b145703890	423	Nw,Rw,Nb,Qb,Kw,Rb,Nw,Rw,Rw,,,,,,,Qb,Kw,,,,,,,Pb,Qb,,,Nw,Nw,,,Rw,Nw,,,Nw,Nw,,,Bb,Rb,,,,,,,Kw,Kb,,,,,,,Pw,Pb,Bw,Rb,Pb,Qb,Bb,Nw,Nb	darkRed	0
109db15071fdd2150418372323bc9fa9	4020	Pb,Qb,Pb,Rw,Bb,Qw,Pw,Qw,Kw,,,,,,,Nw,Qb,,,,,,,Rb,Nw,,,Pw,Pw,,,Kb,Rb,,,Pw,Pw,,,Qw,Kb,,,,,,,Nb,Qw,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Rb,Nw,Nb	darkRed	0
10a948fa37b7961571d93cb0742798fc	3416	Pb,Pb,Nw,Bb,Kw,Rw,Nb,Rb,Kw,,,,,,,Rw,Qb,,,,,,,Bb,Nw,,,Nb,Nb,,,Qb,Rb,,,Nb,Nb,,,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Bw,Rb,Rw,Bb,Qb,Pb,Rb,Bw,Bb	darkGray	0
10ba5e573ce44a2a4ce7386091776452	1812	Qw,Nb,Pw,Kw,Bb,Nw,Pb,Nb,Nw,,,,,,,Bb,Rb,,,,,,,Rw,Kb,,,Nw,Nw,,,Pw,Qw,,,Nw,Nw,,,Qw,Nb,,,,,,,Bw,Pw,,,,,,,Rb,Bw,Kw,Rw,Nb,Qw,Pw,Rb,Nb	darkRed	0
10d1382fcba1a742c698075d80ff8f74	446	Kb,Nw,Bb,Kb,Pb,Nb,Bw,Bb,Rb,,,,,,,Nb,Nw,,,,,,,Rw,Qb,,,Nb,Nb,,,Pb,Kw,,,Nb,Nb,,,Qb,Rw,,,,,,,Bw,Nb,,,,,,,Rb,Rw,Nw,Qb,Kw,Rw,Nb,Qw,Pw	darkRed	0
10d5481df073d1b6bf5e112105007a08	3276	Pw,Nb,Qw,Kw,Rw,Nw,Qb,Rb,Bw,,,,,,,Rb,Kb,,,,,,,Nw,Pb,,,Qb,Qb,,,Qw,Rw,,,Qb,Qb,,,Kb,Bb,,,,,,,Rw,Qw,,,,,,,Bb,Nw,Nw,Pb,Kb,Bw,Nb,Rw,Bw	darkRed	0
10e108b948f59c39c3544df19f3660c2	138	Rw,Kb,Rb,Nw,Qb,Kw,Rw,Nb,Bw,,,,,,,Nb,Kb,,,,,,,Bw,Pw,,,,,,,Kw,Nb,,,,,,,Pw,Bb,,,,,,,Nw,Kw,,,,,,,Bb,Bb,Bb,Nw,Pw,Kw,Qw,Nb,Pb	lightGray	0
10e18354871c90392c429df93d7b43fe	583	Qw,Qw,Nb,Rb,Kb,Qb,Bw,Bb,Bw,,,,,,,Bb,Kb,,,,,,,Qw,Pb,,,Bb,Bb,,,Pb,Nw,,,Bb,Bb,,,Rw,Bb,,,,,,,Bw,Kw,,,,,,,Qb,Rb,Rw,Nb,Qb,Kw,Rb,Nw,Qb	darkGray	0
10ea7a46670abe6ee78cf003e75b2f72	2757	Qb,Kb,Qw,Nw,Rb,Kw,Qb,Qw,Kb,,,,,,,Bw,Qw,,,,,,,Qb,Nb,,,Bb,Bb,,,Pw,Rw,,,Bb,Bb,,,Rb,Kw,,,,,,,Bb,Qb,,,,,,,Qw,Qb,Qw,Kb,Rb,Nw,Qb,Kw,Bb	lightRed	0
10ed72980ac538a2c5854413a12a8a39	2391	Bb,Nw,Pb,Kw,Bb,Nb,Pw,Nb,Qb,,,,,,,Rw,Pb,,,,,,,Nb,Rb,,,Nw,Nw,,,Qw,Bw,,,Nw,Nw,,,Kb,Qw,,,,,,,Rb,Pw,,,,,,,Nw,Nw,Nw,Qb,Kw,Rw,Bb,Qw,Kw	lightGray	0
1105e152be9c6f0c38968d979b14a18e	2430	Bw,Nb,Qw,Kb,Rb,Nw,Qb,Rw,Qw,,,,,,,Pw,Bb,,,,,,,Nb,Rb,,,,,,,Bb,Pw,,,,,,,Kw,Qb,,,,,,,Pb,Bw,,,,,,,Rw,Nb,Bb,Qw,Pw,Rb,Bw,Qb,Bb	darkRed	0
110706212474e8d3a4ce0c4f471754c1	596	Bw,Bw,Rb,Pw,Qw,Bb,Rw,Pb,Kw,,,,,,,Bw,Pw,,,,,,,Qb,Nw,,,,,,,Pb,Bb,,,,,,,Rw,Kb,,,,,,,Bb,Rb,,,,,,,Qw,Kw,Bb,Qw,Pw,Rb,Bw,Kb,Kb	lightRed	0
1108e3fc7c968d1e0a34e4b38678551e	3891	Kw,Rw,Kw,Qw,Nb,Rb,Kb,Nw,Pw,,,,,,,Qw,Kw,,,,,,,Pw,Bw,,,,,,,Rb,Rb,,,,,,,Bw,Pb,,,,,,,Qb,Qb,,,,,,,Pb,Pw,Bw,Kb,Pw,Nb,Bb,Kw,Rb	lightRed	0
110fb526503abed573b41a557db7a3d6	1817	Rw,Nb,Qw,Kw,Rw,Bw,Qb,Kw,Bb,,,,,,,Kw,Rw,,,,,,,Qb,Pw,,,,,,,Nb,Qw,,,,,,,Rw,Bw,,,,,,,Kb,Rb,,,,,,,Qw,Nw,Nw,Rb,Kb,Qw,Nb,Rw,Pw	lightRed	0
111ddc3218138bbf891634c059e0a2eb	646	Kb,Bb,Kw,Pw,Rb,Bw,Kb,Kw,Qb,,,,,,,Kw,Bw,,,,,,,Pw,Rw,,,,,,,Nw,Kw,,,,,,,Bb,Qw,,,,,,,Qb,Bb,,,,,,,Pb,Kw,Nb,Bw,Qb,Pb,Nw,Bb,Rb	lightRed	0
11334ba7d6d238b3e9420c764a1caf89	3449	Qw,Bw,Nb,Pw,Kw,Bb,Rw,Qb,Bb,,,,,,,Pw,Kw,,,,,,,Rb,Pb,,,,,,,Bw,Nw,,,,,,,Qb,Bw,,,,,,,Pb,Kb,,,,,,,Rw,Nb,Nw,Pb,Kb,Bw,Rb,Pw,Rw	lightRed	0
113452ed22ceb4c58d88e687d9bf189b	1292	Nb,Qb,Nw,Pw,Kw,Qw,Nb,Kw,Nw,,,,,,,Rb,Rb,,,,,,,Kb,Kw,,,Nw,Nw,,,Kb,Qb,,,Nw,Nw,,,Nw,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Bb,Qw,Nb,Rw,Kw,Qb,Nw,Rb	lightGray	0
113cd982d4a74ff46de23f31c9829b8c	2971	Qb,Qb,Bw,Rb,Pw,Qw,Bb,Nb,Qw,,,,,,,Bw,Kb,,,,,,,Rb,Rb,,,Nb,Nb,,,Pw,Nw,,,Nb,Nb,,,Qw,Qb,,,,,,,Bb,Kw,,,,,,,Rw,Bw,Nb,Rw,Kw,Qb,Nw,Rb,Qb	lightGray	0
113d9140fb07123fd660227ba245f17a	299	Pw,Bb,Rw,Kb,Qw,Nw,Rb,Pw,Rw,,,,,,,Nw,Pb,,,,,,,Pb,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Nb,Pw,,,,,,,Pw,Qb,Pw,Rb,Bw,Qb,Pb,Rw,Bw	lightGray	0
1159fed97702527d99dc63197129bc95	2977	Bb,Qw,Nb,Rw,Kw,Qb,Nw,Nb,Pw,,,,,,,Pw,Rb,,,,,,,Nb,Bb,,,,,,,Bb,Qw,,,,,,,Kw,Kw,,,,,,,Pb,Rw,,,,,,,Nw,Bb,Bb,Qw,Pb,Rw,Bw,Qb,Pb	darkGray	0
115a7967219082a38a9be916745c1889	1316	Nb,Kw,Pw,Nb,Bw,Kb,Pb,Pb,Qb,,,,,,,Rb,Pb,,,,,,,Nw,Rw,,,Pb,Pb,,,Qb,Bb,,,Pb,Pb,,,Kw,Qw,,,,,,,Rw,Pw,,,,,,,Nb,Nb,Bw,Qb,Kw,Rw,Nb,Qw,Pb	lightGray	0
117405aaab9682cac374f018528eb9f6	2246	Kb,Kb,Pb,Nw,Bb,Kw,Pw,Kb,Kw,,,,,,,Kw,Rw,,,,,,,Bb,Nw,,,,,,,Nw,Qb,,,,,,,Pb,Pw,,,,,,,Kb,Rb,,,,,,,Bw,Nw,Bw,Nb,Pw,Kw,Bb,Nw,Nb	lightRed	0
117d7ad6ae1bae5f3290acc96900170a	3690	Rb,Rw,Pb,Qb,Bw,Rb,Pw,Kw,Kw,,,,,,,Bw,Pw,,,,,,,Nb,Nw,,,Nb,Nb,,,Pb,Bb,,,Nb,Nb,,,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Nw,Nw,Qb,Bw,Rw,Pb,Qw,Bb,Kw	lightRed	0
11806edc3a265a396bac58466c19ea16	1336	Qb,Bw,Qb,Pb,Rw,Bb,Kw,Bb,Pb,,,,,,,Qw,Rw,,,,,,,Nb,Nb,,,,,,,Rw,Qw,,,,,,,Pb,Pw,,,,,,,Qb,Rb,,,,,,,Nw,Qw,Bw,Rb,Pb,Qb,Bb,Rw,Kb	lightGray	0
118c20728fa6dc2327dddffd6b3f3d8c	3376	Rw,Qb,Nw,Rw,Kw,Qw,Nb,Nb,Kw,,,,,,,Nb,Rw,,,,,,,Pw,Nb,,,Nb,Nb,,,Kb,Bw,,,Nb,Nb,,,Bw,Kb,,,,,,,Nw,Rb,,,,,,,Pb,Kw,Pb,Kb,Bb,Nw,Pw,Kw,Qb	darkGray	0
119a3044b999df980a2df0a5889d5ff1	22	Rw,Nb,Rw,Kb,Qw,Nw,Rb,Qb,Rb,,,,,,,Qb,Pw,,,,,,,Bw,Qw,,,Nb,Nb,,,Rw,Bb,,,Nb,Nb,,,Pb,Rw,,,,,,,Qw,Pb,,,,,,,Bb,Rw,Bw,Qb,Kw,Rw,Nb,Qw,Qb	darkGray	0
11b613f02bfdf36d830afd16a6b9e3c4	3327	Bb,Nb,Pw,Kb,Bw,Nw,Pb,Rw,Bw,,,,,,,Rw,Kb,,,,,,,Rw,Pw,,,,,,,Rw,Nb,,,,,,,Rw,Bb,,,,,,,Rw,Qw,,,,,,,Rw,Kb,Qb,Kw,Rb,Nw,Qw,Kb,Rw	lightRed	0
11b89214a98404e4499a4c3ee96965af	1248	Rw,Bb,Qw,Pb,Rw,Bw,Qb,Nb,Qw,,,,,,,Nb,Nb,,,,,,,Pw,Rw,,,Qb,Qb,,,Kb,Kw,,,Qb,Qb,,,Bw,Qb,,,,,,,Nw,Nw,,,,,,,Pb,Qb,Bb,Nw,Pw,Kw,Bw,Nb,Kw	lightRed	0
11c305d15953f4a23b940033e61ecf17	152	Nw,Rw,Kw,Qb,Nw,Rb,Kb,Rw,Rb,,,,,,,Rw,Nw,,,,,,,Rw,Qb,,,,,,,Rw,Kw,,,,,,,Rw,Rw,,,,,,,Rw,Nb,,,,,,,Rw,Kb,Qw,Kb,Rw,Nb,Qb,Kw,Rw	darkRed	0
11c3996f7a29b52782aa3a124601ede0	3765	Bb,Bw,Qb,Kw,Rw,Nb,Qw,Kb,Rw,,,,,,,Nb,Kw,,,,,,,Rw,Qw,,,Nw,Nw,,,Kb,Nb,,,Nw,Nw,,,Qw,Rb,,,,,,,Bw,Kb,,,,,,,Rb,Kw,Pw,Qw,Nw,Rb,Pb,Qb,Qw	lightRed	0
11c72e79238e022a5fe0acf43eb66c28	1765	Nw,Rw,Pb,Qb,Bw,Rb,Pw,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rb,,,,,,,Rw,Pw,,,,,,,Rw,Qb,,,,,,,Rw,Bw,,,,,,,Rw,Pb,Pb,Kb,Bb,Nw,Pw,Kw,Rw	darkRed	0
11cee33ec09617b3ae5c47ebd2a96433	1780	Pb,Bw,Rb,Pw,Qw,Nb,Rw,Qb,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Rb,,,Bb,Bb,,,Qb,Pw,,,Bb,Bb,,,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Qb,Nw,Qb,Kw,Pw,Nb,Bw,Bb	lightRed	0
11df75e4ee8c5094616766fd61d7209b	3086	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Pw,,,,,,,Kw,Kw,,,,,,,Pb,Bb,,,,,,,Nb,Nw,,,,,,,Kw,Rb,,,,,,,Kb,Kb,,,,,,,Pb,Pw,Qb,Nw,Rw,Kw,Qw,Bb,Nb	lightRed	1
11e4ae8881811947fb4fa218b1f331c7	3839	Bb,Qb,Nw,Rb,Kb,Qw,Nb,Rw,Nb,,,,,,,Bw,Pw,,,,,,,Kb,Kb,,,,,,,Pb,Bw,,,,,,,Nw,Nw,,,,,,,Bb,Pb,,,,,,,Kw,Qb,Qw,Kb,Rw,Nb,Qb,Kw,Kb	darkRed	1
11fd6e855242f07683f02d564de722eb	2726	Nb,Kw,Qb,Nw,Rb,Kb,Qw,Rw,Qw,,,,,,,Qb,Kb,,,,,,,Nw,Rb,,,,,,,Rb,Nw,,,,,,,Kb,Qb,,,,,,,Qw,Kw,,,,,,,Nb,Qb,Rb,Bw,Qw,Pw,Rw,Bb,Kw	darkGray	0
11ffbe2548074df87e9156c684d9dcc4	3579	Bw,Qw,Pw,Rw,Bb,Qb,Pb,Kb,Rw,,,,,,,Rw,Pb,,,,,,,Pb,Qw,,,Pb,Pb,,,Qw,Bb,,,Pb,Pb,,,Bb,Rb,,,,,,,Rb,Pw,,,,,,,Pw,Kb,Rb,Bw,Qw,Pw,Rw,Bb,Bw	lightGray	0
120a7b2b9be3b8f75d4d5d0d1f7d42b5	2438	Bb,Pb,Nw,Bw,Kb,Pw,Nb,Qw,Kb,,,,,,,Qw,Pb,,,,,,,Pw,Nw,,,Rw,Rw,,,Rw,Bb,,,Rw,Rw,,,Bb,Kw,,,,,,,Qb,Rw,,,,,,,Pb,Nw,Bw,Kb,Pb,Nw,Bb,Kw,Nw	lightRed	0
121158798758af98425970c4ea5975ed	13	Nb,Qw,Bb,Rb,Pw,Qb,Bw,Nb,Pw,,,,,,,Qb,Nb,,,,,,,Kw,Bw,,,Rw,Rw,,,Rb,Kb,,,Rw,Rw,,,Nw,Pb,,,,,,,Qw,Nw,,,,,,,Kb,Qw,Kb,Bw,Nb,Pw,Kw,Bb,Nb	lightGray	0
12117b69d875f7300e983ab450b69c75	1607	Qw,Kb,Bw,Nb,Pw,Kw,Bb,Pw,Nb,,,,,,,Rw,Qw,,,,,,,Nb,Kw,,,Qw,Qw,,,Qw,Rw,,,Qw,Qw,,,Kb,Nw,,,,,,,Rb,Qb,,,,,,,Bw,Nw,Kb,Bw,Nb,Pw,Kw,Bb,Nb	darkRed	1
12179f64bb4f4e86584c93356046aa3d	859	Rb,Qw,Kb,Rb,Nw,Qb,Kw,Pb,Rw,,,,,,,Qw,Bb,,,,,,,Kb,Qb,,,,,,,Rw,Pb,,,,,,,Nb,Rb,,,,,,,Qb,Bw,,,,,,,Kw,Kb,Bw,Rb,Pw,Qw,Bb,Rw,Kb	darkRed	0
1231481cd2b786b7922530077c66376e	2347	Pw,Rw,Bb,Qb,Pb,Rb,Nw,Pb,Kb,,,,,,,Pw,Bw,,,,,,,Kw,Nb,,,,,,,Bw,Pw,,,,,,,Rb,Kw,,,,,,,Pb,Bb,,,,,,,Qb,Rw,Rb,Bw,Qb,Kw,Rw,Bb,Bw	darkGray	0
1233cdfca2fb8b130d0f565d20d05d95	2789	Kb,Pw,Qw,Bw,Rb,Pb,Qb,Rw,Pb,,,,,,,Bb,Nw,,,,,,,Kw,Bb,,,Pb,Pb,,,Pb,Kw,,,Pb,Pb,,,Nw,Pw,,,,,,,Bw,Nb,,,,,,,Kb,Kw,Nb,Qw,Kb,Rb,Nw,Qb,Qb	darkGray	0
1240f2c60803967cec8a91c27c11f621	1532	Nb,Nb,Bw,Kb,Pb,Nw,Bb,Bw,Nb,,,,,,,Qw,Bw,,,,,,,Kb,Kb,,,Pw,Pw,,,Rw,Pb,,,Pw,Pw,,,Nb,Nw,,,,,,,Qb,Bb,,,,,,,Kw,Pb,Bb,Qw,Pw,Rb,Bw,Qb,Nb	darkRed	0
126bae8ff881933a8febdbb88295b693	2669	Rw,Kw,Pw,Nw,Bb,Kb,Pb,Qb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Rw,,,,,,,Qw,Pb,,,,,,,Pw,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Nb,Qb,Pb,Rw,Bb,Qw,Pw,Kb	lightGray	0
12705c622fa43ccf753767fe0bef0eb0	2653	Kb,Kb,Qw,Nw,Pb,Kw,Bb,Qb,Kw,,,,,,,Pw,Pw,,,,,,,Nb,Nw,,,,,,,Bb,Bb,,,,,,,Kw,Kb,,,,,,,Pb,Pb,,,,,,,Rw,Kb,Qb,Nw,Rw,Kw,Qw,Nb,Qw	lightGray	0
